STATE,group,X,Y
CO,4039,-104.2866570795658,37.300346127005085
CO,4040,-103.16210148505316,40.611234588924894
CO,4041,-103.20479224362926,38.0645630900918
CO,4042,-103.95730229542592,38.15673867955992
CO,4043,-103.84218541174005,38.19146827095319
CO,4161,-107.6330781944333,37.13369552112087
CO,4214,-104.84928777123187,39.760393720187864
CO,4222,-105.10264210242688,38.36533925922999
CT,1529,-71.90465143646726,41.705245918672894
CT,4047,-73.27211229824425,41.400358884708204
CT,4048,-72.51158304378387,42.01912443604075
CT,4049,-72.49558713982334,42.0173582176005
CT,4050,-72.66139947997033,41.793624076602974
CT,4051,-72.63674680559377,41.95048033178206
CT,4052,-72.90176510687563,41.52149123733268
CT,4053,-72.11217243948481,41.454184314767154
CT,4054,-72.23754189374817,41.32308179032958
CT,4055,-73.20106036294406,41.19061430447263
CT,4056,-71.95426215620492,41.78416388000749
CT,4057,-72.93997131192255,41.31748057295723
CT,4223,-73.4670345727955,41.437768418941836
DC,4058,-76.97592914250944,38.88275202370786
DE,4059,-75.52726906154295,39.15328515480671
DE,4060,-75.5294058041923,39.74124229721839
DE,4061,-75.36995794682784,38.65892148409241
DE,4062,-75.52904371410104,39.75664470808022
DE,4063,-75.58209658921218,39.70319158060309
DE,4064,-75.60019654375145,39.32998432224335
FL,139,-81.7515025673782,24.576491984320015
FL,151,-81.0878279423509,24.71156679963707
FL,153,-80.5512860729092,24.97984719541153
FL,165,-81.63102904531011,30.61101556988338
FL,177,-80.83607894242851,27.247644710331407
FL,190,-81.41568000510092,28.504307944685056
FL,199,-81.38022348552721,28.519436678307795
FL,205,-81.3525165387863,28.295735697547713
FL,210,-80.09234861094865,26.67071154181863
FL,215,-80.66520525506654,26.724482428935826
FL,219,-82.70502930654061,27.898615547726283
FL,220,-81.81968026289648,27.881281816391635
FL,231,-81.66236706754384,29.66862710380798
FL,233,-81.59351169513202,27.73109857239562
FL,234,-80.41012115480483,27.453384260031793
FL,246,-86.97070856596363,30.646306125517008
FL,249,-82.52947917403613,27.336054016462477
FL,257,-81.29916094869644,28.747537166305612
FL,258,-82.10913752807119,28.662440181191545
FL,261,-82.33855401361454,30.023554343087042
FL,262,-81.14652813776843,29.14031862940434
FL,263,-86.10489429270513,30.781224085968475
FL,446,-82.121627532884645,30.296349034909102
FL,454,-85.56197051389134,30.226550998484207
FL,455,-80.77818541021877,28.44737024467082
FL,459,-80.14228074873714,26.116082162671113
FL,462,-80.15993095276922,26.24905277129108
FL,471,-85.04260250732071,30.4439247977023
FL,478,-82.00679060612924,26.914283436688848
FL,484,-81.68686501147148,30.003442621586697
FL,486,-81.41163834859908,26.39590600610927
FL,490,-81.76359445982408,26.129077553927218
FL,495,-82.64368417052366,30.220828112998415
FL,500,-81.72625416408192,30.539312324271975
FL,501,-81.6497511821221,30.32684509439059
FL,506,-87.33180358206758,30.598710070328117
FL,512,-82.81874823092171,29.60239611922478
FL,513,-87.23461593692923,30.44408672586963
FL,515,-81.25617901644213,29.452461029615012
FL,521,-81.43648832618798,26.760392436395314
FL,523,-81.12229753944001,26.838478812734213
FL,524,-85.28986308233351,29.814500822523758
FL,526,-82.94150248654167,30.52633539735371
FL,527,-81.80190113586957,27.543043806752493
FL,534,-82.45291965540744,28.4833753869171
FL,535,-81.43592777872254,27.493523941340925
FL,537,-82.33766542482077,27.96051078550038
FL,544,-85.25837367408502,30.76493470043972
FL,548,-83.88126754721924,30.5027207461256
FL,549,-81.73278417119919,28.801468165234546
FL,556,-81.87076276541121,26.641438897943328
FL,561,-81.80982383923441,26.632423910037467
FL,562,-84.33537563353521,30.437590884875444
FL,564,-82.64131994924793,29.465240892578155
FL,569,-84.98003296532278,30.432396013011722
FL,570,-83.42217004890047,30.468097262087152
FL,575,-82.17560881086432,29.195046448892732
FL,576,-80.24240174157092,27.169633908630654
FL,586,-80.41834676596226,25.80944582606274
FL,593,-80.31124012486015,25.810748656109084
FL,601,-80.21679592205443,25.786762804232737
FL,625,-84.49489877105488,30.546080792769846
FL,626,-82.31803457050962,30.231597982850122
FL,631,-80.49135018889969,25.752060692041784
FL,635,-84.64557935179327,29.88015777658114
FL,637,-83.71304906169401,30.039059187377763
FL,638,-85.49078295712783,30.946285935128042
FL,639,-85.6675877354629,30.75103995244061
FL,640,-84.85887848504385,30.46505130455529
FL,641,-86.5258104902754,30.69658881955003
FL,642,-82.37728194975165,30.21240091849745
FL,646,-81.35955964708677,27.660331702444328
FL,647,-83.42230164742183,30.442274265035607
FL,648,-83.30737253718053,30.13565994572102
FL,649,-82.35699188368156,29.991586583990955
FL,653,-82.17809153214449,30.06284790372449
FL,656,-81.66655173705824,27.205027525424125
FL,657,-80.19333265598756,26.68329699309754
FL,658,-82.20650936357104,28.61548513979172
FL,781,-84.30613183000312,30.40840069462593
FL,782,-81.74827262599457,30.330795202628078
FL,783,-82.65420993595848,30.194897020919473
FL,784,-81.12647075301106,29.13928163715975
FL,790,-81.15032399675495,29.134371309717604
FL,791,-81.78656916332673,30.474360879619024
FL,793,-80.13045533435441,26.229294832267563
FL,794,-81.38900234283437,28.335028693668647
FL,795,-80.28929770577854,25.897327308198346
FL,796,-81.48074515757826,28.569208166059596
FL,802,-82.69061641160879,27.762226973732584
FL,803,-82.62540186510996,27.865151454332374
FL,804,-81.82207686780353,27.902049458389413
FL,811,-81.3957304182592,28.30338217310637
FL,812,-82.7686026023865,28.167841603262602
FL,842,-82.26998105521824,29.664232802937992
FL,843,-80.78434685569168,27.39868330110855
FL,866,-81.65639116078904,27.203555618536292
FL,867,-80.49495278530333,25.416361131921978
FL,872,-84.82941821431584,30.704852941447395
FL,1372,-81.33856417932869,29.94028369098941
FL,1375,-82.10971832162119,29.954212955465216
FL,2788,-82.41361716471499,27.102060624932136
FL,3005,-83.80157593489635,30.509736193116566
FL,3042,-85.52262452628608,30.765375974083135
FL,3052,-82.28291579959206,29.680094798993892
FL,3178,-81.78748867829867,28.1936000386162
FL,3179,-85.0657187596398,30.407181135398137
FL,3182,-84.59031501736239,30.55350109518806
FL,3207,-83.08668046001907,29.637211391823538
FL,3261,-80.15078664473452,26.277260720555738
FL,3274,-84.22383274508584,30.444381972862864
FL,3291,-84.83088632555166,29.775912375596565
FL,3292,-81.8563914531253,27.21701107941657
FL,3307,-82.96368006459595,30.504874459193804
FL,3337,-80.25660669094786,26.00397625546263
FL,3355,-82.01085640091715,27.592177877359255
FL,3361,-82.4763851677385,28.845228936452646
FL,3387,-87.2962850381861,30.95866225779423
FL,3388,-85.67207141442766,30.213902522706572
FL,3389,-82.1290714307366,29.20736826981084
FL,3390,-81.42853913428445,28.569695750470466
FL,3391,-80.33740988508981,27.395927383021842
FL,3397,-85.16895137752692,30.97032781321399
FL,3398,-82.25969104198651,29.656605383698253
FL,3399,-82.19039603100298,30.067719544292387
FL,3403,-82.86633120165722,29.607903572565302
FL,3404,-81.15848094441088,29.153791973920722
FL,3405,-81.89287293583814,27.233863169177067
FL,3406,-80.4830478205731,27.204709566187258
FL,3407,-84.28648635566611,30.44610309131845
FL,3408,-80.48407829991339,27.19436694416217
FL,3409,-81.69679679411948,30.307855972992037
FL,3410,-85.13757189073111,29.908580115084547
FL,3411,-80.63560681042256,26.83999862673743
FL,3412,-82.1992010661677,29.311215767499323
FL,3413,-83.09726460864273,29.63261295767484
FL,3414,-82.86926777692535,30.237155484547237
FL,3416,-82.18408514781541,29.307141723814606
FL,3487,-82.48391646852507,28.307831671935052
FL,3494,-82.37131700649766,27.958744237534546
FL,3538,-86.5580484862697,30.763124015645467
FL,3571,-84.37709940613065,30.19677583165517
FL,3572,-82.50448303069831,30.18948363436253
FL,3573,-82.9858647761549,30.295090810700707
FL,3574,-83.57359730096537,30.109946197236138
FL,3575,-80.42671076663524,27.664926810278068
FL,3674,-83.1765638723499,30.05487592023525
FL,3743,-82.53698631472507,27.64215699272301
FL,4065,-84.88818219535933,30.711483157351633
FL,4066,-84.87663968511667,30.708951582526634
FL,4067,-85.50553246879318,30.265707117225336
FL,4068,-86.95060908865803,30.645686965723336
FL,4069,-85.26395404949061,30.175133457289164
FL,4070,-84.65558376482741,30.58972140974843
FL,4071,-85.65825290548419,30.520737433847668
FL,4072,-84.1764676665067,30.26042921801365
FL,4073,-82.18607766279122,30.058093828425132
FL,4074,-82.07236464390279,30.033921205620203
FL,4075,-81.58778591961836,29.646170076520733
FL,4076,-82.36771314151495,29.9918721326342
FL,4077,-81.15900955664655,28.453275136483047
FL,4078,-81.1526080085149,28.463300966050983
FL,4079,-81.76642774380021,28.62049362711408
FL,4080,-82.17502385360882,29.308100896626538
FL,4081,-82.19869217567778,28.199097913628727
FL,4082,-81.90380995690776,26.803607902706258
FL,4083,-80.71928984299068,26.65774765939177
FL,4084,-80.42623686439255,25.80253384297859
FL,4112,-80.49589427114529,27.20438622574875
FL,4224,-85.19120041554368,30.831350022351153
FL,4225,-80.41159181748242,25.616752665297494
FL,4226,-82.01491906268969,28.762793185390688
FL,4245,-87.33915311995919,30.46346322506621
FL,4251,-82.00845277057525,28.770477785514224
FL,4252,-82.0000548449442,28.76428855461385
FL,4253,-80.19323746550927,25.77848969597513
FL,4275,-82.53767845585124,27.428600338236617
GA,260,-82.85353129359774,31.295741909620773
GA,264,-84.41306349069612,31.28700478951909
GA,275,-83.47125324633711,34.31406243910352
GA,279,-83.7613640577426,34.00109107989808
GA,282,-84.77747184327613,34.19132860614455
GA,285,-83.26448800430538,31.192982620286354
GA,307,-83.63687749121446,32.82856771227985
GA,312,-81.98033588751724,31.219632583392954
GA,313,-81.99574430069278,33.0756122302556
GA,316,-83.94621644546586,33.29486429577851
GA,318,-83.54748696863884,30.787409912089124
GA,319,-81.76725519056568,32.466209073831784
GA,320,-84.59990913491217,31.539202583691903
GA,321,-81.721305846732875,30.967180896866065
GA,325,-85.04659773064077,33.57869711384756
GA,329,-84.7765481003057,32.306452327065024
GA,330,-85.04679882936166,33.56873344263967
GA,332,-81.16822525570822,32.06641535195112
GA,333,-85.34875718923789,34.48059413508265
GA,339,-84.49203086576571,34.19505531220569
GA,345,-83.32917477923397,33.94502414490032
GA,355,-84.35863957372062,33.505218661564186
GA,356,-84.3041027273887,33.43904241032874
GA,358,-82.74880038549765,31.036803219283602
GA,359,-84.5795339539806,33.90823905286424
GA,360,-83.70786594143324,31.129730818479914
GA,363,-83.76093440679661,31.182294377405075
GA,367,-82.30711071148713,33.53569008000722
GA,375,-83.43799686890085,31.125279541207988
GA,876,-84.15109527514362,31.58039108095345
GA,877,-82.40883899493024,31.805070406793238
GA,878,-83.59596645307862,34.451066809591254
GA,879,-84.37626420254992,33.77270216652321
GA,880,-82.18852112201706,33.43287905382604
GA,881,-81.96605691681103,33.46676876044479
GA,887,-84.14510952233765,31.189464709076884
GA,888,-84.63677461819705,30.982529949772672
GA,889,-83.2204546767244,33.02657253571832
GA,890,-83.9753853567603,33.05554556130094
GA,893,-83.94225139755025,34.87454976657208
GA,897,-84.61668830421475,31.539757180719654
GA,899,-83.75181933759109,32.77682714128153
GA,900,-84.96959399839285,33.02481875034686
GA,907,-84.39768129825573,33.62430192969376
GA,909,-81.18656693581353,32.137592170524165
GA,910,-81.11171710776381,32.07840527171234
GA,916,-83.1674595522338,32.394233401154274
GA,917,-82.63791259182014,31.530635431355854
GA,919,-83.7156759636702,32.28092423644032
GA,920,-84.8650519529689,32.49550063814221
GA,923,-82.35640780042716,32.613038255727155
GA,924,-82.16113584635674,32.57167373802055
GA,926,-84.06161828196966,33.221073735515
GA,927,-82.1647342803141,32.005128955974506
GA,928,-82.95092312756164,33.245494055773
GA,935,-85.31195302530146,34.507686642600355
GA,939,-84.33734886694336,33.688481124417976
GA,943,-81.9240888914012,32.78997991783797
GA,944,-82.70411447190915,32.74228449485895
GA,945,-84.19133194859269,31.763857953903823
GA,947,-81.72503027287246,31.722407389770474
GA,954,-84.09144002920966,32.25930658862075
GA,956,-83.63769816461699,32.81495021588113
GA,968,-84.81663598768637,33.946399004372246
GA,970,-81.8932434047655,32.179397980650954
GA,971,-81.91578361628282,31.973108361408784
GA,972,-83.91037932547748,34.09473083579711
GA,973,-83.45723464644,32.31151989943347
GA,974,-82.17998456815947,32.00085878864996
GA,975,-83.63393731431442,31.662158698157803
GA,976,-83.34528650916073,30.857546350941014
GA,978,-83.26943725777592,30.80702416957576
GA,979,-82.3933566074827,31.256730845895493
GA,980,-85.26190614176399,34.808720502793854
GA,986,-82.59490798331028,32.988723795663795
GA,989,-84.36104020236121,33.116098150606426
GA,990,-82.79500753443719,32.15049269781391
GA,999,-82.93827768423937,34.311923607407245
GA,1000,-83.30294636205032,31.988827154834222
GA,1007,-84.29311795910233,33.23700849360094
GA,1011,-84.0565910925024,33.687056129660704
GA,1016,-84.43380852577071,31.75394900309138
GA,1033,-82.44987704853402,31.533082618380988
GA,1035,-83.69886928736538,32.46638822669472
GA,1036,-83.0617537032891,31.039883043072717
GA,1038,-82.60128963994354,32.36250072273411
GA,1370,-82.03921697047434,33.373347347885804
GA,1534,-82.31302761779413,33.414940972167216
GA,2055,-85.21726155926095,34.015191920342986
GA,2056,-83.47240502201718,32.306134254839414
GA,2060,-83.41722945678907,34.81154006060672
GA,2065,-84.75743687189984,31.792895296084136
GA,2067,-82.01537556113561,33.388553631279656
GA,2069,-84.31010423080026,32.239031627161864
GA,2070,-81.65004183042491,32.75101855637992
GA,2075,-84.88519647713977,31.041910525612995
GA,2086,-84.27685943347127,32.073828228525166
GA,2097,-84.23712675932833,32.55809885645446
GA,2098,-82.8971904498801,32.06741627810086
GA,2105,-84.41454102125279,31.742189560881595
GA,2107,-83.90962616330434,30.814250440495968
GA,2109,-83.96207914017039,30.836929486238375
GA,2116,-83.51748953874508,31.454233847021758
GA,2119,-82.32996924938743,32.20258658029745
GA,2127,-83.82871560702714,34.98400399929625
GA,2132,-85.00507657711478,32.98815379152985
GA,2137,-83.63935126097128,31.686122314344463
GA,2141,-85.28005743899601,34.70444081161408
GA,2143,-82.65300285638538,33.41004442756238
GA,2147,-82.82885391010967,32.959428578344536
GA,2150,-82.78278710339764,32.148326251960675
GA,2155,-83.75591094564128,34.61686333833809
GA,2158,-84.980141272062,34.79365566966993
GA,2166,-83.17379706420763,32.809568737590126
GA,2172,-83.8365092095325,31.52806784919916
GA,2348,-84.82112951780732,33.39536115493628
GA,2359,-84.78344868583368,33.38171549573765
GA,2360,-83.99757993322761,32.72332946532982
GA,2369,-83.77821490604998,31.92487492446645
GA,2370,-85.51053517106207,34.87267895136593
GA,2371,-84.6019016305879,30.907959139350037
GA,2372,-84.12000282096612,34.42254018597259
GA,2375,-83.15964894074824,32.18109165862532
GA,2376,-84.12126831804946,31.593831944485924
GA,2377,-84.72225452810221,33.74684869874149
GA,2379,-84.92675671699399,31.364831235205678
GA,2386,-82.86967955860311,34.11003512074918
GA,2390,-82.36727809297338,32.610524465462596
GA,2391,-84.327162431925,34.864493050865555
GA,2395,-84.45091089786801,33.444253537994356
GA,2406,-85.14145144271265,34.28031096294141
GA,2419,-85.2001349893942,34.21982692787202
GA,2420,-81.31694206959669,32.36546500160841
GA,2428,-84.13961625241329,34.20444730022727
GA,2429,-83.24223904377166,34.36917519438326
GA,2432,-84.42448425527985,33.777646502233495
GA,2436,-84.44550189790384,34.65809071392704
GA,2442,-81.50577552294018,31.189967947668443
GA,2443,-84.94165626759258,34.57161514311589
GA,2444,-83.19141076940426,33.56706692243727
GA,2466,-83.97650828588927,33.98386750787982
GA,2472,-83.53352360313991,34.61111733791757
GA,2479,-84.86507624593705,32.764457807713555
GA,2483,-83.81332952755454,34.23931862943539
GA,2484,-82.97523226701946,33.27953834887204
GA,2486,-85.18037651852931,33.80173835548041
GA,2488,-82.93173160941127,34.35350697625026
GA,2489,-85.11679665894277,33.29223310577966
GA,2494,-84.1683894886326,33.42306502367837
GA,2495,-84.1620151436684,33.43472835206149
GA,2503,-83.25540261364621,31.58030305188214
GA,2506,-83.55726098682774,34.15197272915004
GA,2510,-83.55863663692027,34.141630395835236
GA,2513,-82.40678460037314,33.02045841348161
GA,2526,-81.93659472919923,32.801579678101604
GA,2528,-84.17146187950442,33.04307470945669
GA,2536,-82.92261227908864,32.4965362890952
GA,2545,-81.63879355426748,31.785218744741684
GA,2550,-83.9798608519545,34.53589124445602
GA,2555,-81.45591325150924,31.408881802926526
GA,2556,-84.5276403327017,32.33154790237331
GA,2578,-84.71135603339782,33.04414597529395
GA,2579,-84.17943318341504,31.2317834655431
GA,2584,-83.96284104590646,33.05481025848459
GA,2587,-82.59358668596312,32.17487169442008
GA,2591,-84.78685364628728,34.7808386318131
GA,2593,-83.8314570163746,33.62919719601248
GA,2594,-83.41458597017454,33.86800056816563
GA,2599,-83.12135809250107,33.89494150169726
GA,2600,-82.23279272119976,31.301999952174686
GA,2607,-84.34212522397428,33.103411012499826
GA,2769,-84.44762853038189,34.45402021697399
GA,2789,-83.69941189873829,33.770740743609636
GA,2794,-84.51678779726755,33.88815154088037
GA,2796,-84.61674834446663,34.023134452864014
GA,2804,-85.13468088449734,34.929276286723855
GA,2806,-81.67027866084122,32.75025998957918
GA,2808,-83.11017450896425,34.28464341547139
GA,2812,-83.3173680060839,34.59934089819698
GA,2813,-83.82589800774822,34.281642522718705
GA,2818,-84.73861560512637,31.174927310481063
